#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_CM_1181;[From.GetDynName] has decided that she will take over the regency for her [From.GetSonDaughter],  [From.GetTitledFirstName]. It seems there is nothing you can do about it...;[From.GetDynName] a décidé qu'elle assumerait la régence de s[From.GetOnA] [From.GetSonDaughter],  [From.GetTitledFirstName]. Il semble que vous ne puissiez rien y faire...;[From.GetDynName] hat beschlossen, die Regentschaft in Vertretung ihres/ihrer [From.GetSonDaughter], [From.GetTitledFirstName], zu übernehmen. Dagegen seid Ihr wohl machtlos ...;;[From.GetDynName] ha decidido que ella se hará cargo de la regencia de su [From.GetSonDaughter], [From.GetTitledFirstName]. No podrás hacer nada al respeto...;;;;;;;;;x
EVTOPTA_CM_1181;I see...;Je vois...;Ich verstehe ...;;Ya veo...;;;;;;;;;x
EVTOPTB_CM_1181;I don't think so!;Je ne pense pas !;Das glaube ich kaum!;;¡No opino lo mismo!;;;;;;;;;x
EVTDESC_CM_1182;Your mother [FromFrom.GetFirstName] has decided that it is best that she rule as your regent instead of [From.GetTitledFirstName].;Votre mère [FromFrom.GetFirstName] a décidé qu'elle ferait une meilleure régente que [From.GetTitledFirstName].;Eure Mutter [FromFrom.GetFirstName] hat beschlossen, an Stelle von [From.GetTitledFirstName] die Regentschaft zu übernehmen.;;Tu madre [FromFrom.GetFirstName] ha decidido que es preferible que sea ella quien gobierne como tu regente en lugar de [From.GetTitledFirstName].;;;;;;;;;x
EVTOPTA_CM_1182;I am sure she knows best.;J'ai confiance en son jugement.;Sicher weiß sie, was am besten ist.;;Seguro que ella sabe qué es lo más conveniente.;;;;;;;;;x
EVTOPTB_CM_1182;Hmm... who really rules this [From.PrimaryTitle.GetTier]?;Hum... Qui dirige vraiment ce [From.PrimaryTitle.GetTier] ?;Hmm ... wer herrscht eigentlich hier im [From.PrimaryTitle.GetTier]?;;Mmm... ¿quien gobierna en realidad, este [From.PrimaryTitle.GetTier]?;;;;;;;;;x
EVTDESC_CM_1192;Persistent and disturbingly detailed rumors have it that your mother [Root.Mother.GetFirstName] has managed to seduced your [From.GetHusbandWife] [From.GetFirstName], engaging in carnal relations behind your back...;Des rumeurs tenaces et détaillées parlent de votre mère [Root.Mother.GetFirstName] en train de séduire votre [From.GetHusbandWife], [From.GetFirstName], avec qui elle entretient des relations charnelles dans votre dos...;Hartnäckig hält sich das Gerücht, dass Eure Mutter [Root.Mother.GetFirstName] Euren angetrauten Partner [From.GetFirstName] hinter Eurem Rücken zu sündigen Taten verführt haben soll ...;;Corren rumores inquietantes y persistentes de que tu madre [Root.Mother.GetFirstName] se las ha arreglado para seducir a tu [From.GetHusbandWife] [From.GetFirstName]. Mantienen relaciones carnales a tus espaldas...;;;;;;;;;x
EVTOPTA_CM_1192;I am sure it is nothing.;Sûrement un malentendu.;Das sind sicher bloß Gerüchte.;;Seguro que no es nada.;;;;;;;;;x
EVTOPTC_CM_1192;That's it. Mother must be sent to a convent.;J'en ai assez. Mère ira au couvent.;Es reicht! Mutter wird in ein Kloster gehen.;;Decidido. Madre será enviada a un convento.;;;;;;;;;x
EVTOPTB_CM_1192;Alas, I must send [From.GetFirstName] away.;Hélas, je dois renvoyer [From.GetFirstName].;Tja, dann werde ich [From.GetFirstName] wohl verbannen müssen.;;Vaya, debo echar a [From.GetFirstName].;;;;;;;;;x
EVTOPTD_CM_1192;They must both be punished.;Ils seront punis tous les deux.;Beide müssen bestraft werden.;;Ambos deben ser castigados.;;;;;;;;;x
EVTOPTE_CM_1192;It pains me, but the dungeon is the only option.;Malheureusement, le cachot est le seul choix possible.;Auch wenn es mich grämt: Es bleibt nur der Kerker.;;Lo siento mucho, pero el calabozo es la única opción.;;;;;;;;;x
EVTDESC_CM_1132;To my former liege, [Root.GetFirstNameWithNick],\n\nIt is with great regret that I must inform you that I am declaring fealty to the true ruler of the Franks. I do not find your claim at all satisfactory and have decided to serve the stronger King.\n\nFor the glory of the Frankish Empire,\n[From.GetBestName];À mon ancien seigneur [Root.GetFirstNameWithNick],\n\nC'est avec grand regret que je jure fidélité au véritable souverain des Francs. J'estime votre revendication notoirement insatisfaisante et j'ai décidé de servir le plus puissant roi.\n\nPour la gloire de l'Empire franc,\n[From.GetBestName];An meinen ehemaligen Lehnsherren, [Root.GetFirstNameWithNick]:\n\nMit großem Bedauern muss ich Euch mitteilen, dass ich dem Herrscher der Franken den Lehnseid schwören werde. Euer Herrschaftsanspruch scheint schwach und ich werde dem stärkeren König folgen.\n\nRuhm sei dem Reiche der Franken!\n[From.GetBestName];;Mi querido señor, [Root.GetFirstNameWithNick],\n\nLamento tener que comunicarle que debo lealtad al gobernante de los francos. Considero que vuestra demanda es totalmente inapropiada y he decidido servir al Rey más firme y correcto.\n\nPor la gloria del Imperio Franco,\n[From.GetBestName];;;;;;;;;x
EVTOPTA_CM_1132;This is unfortunate...;C'est bien malheureux...;Das ist ungünstig ...;;Eso es inoportuno...;;;;;;;;;x
ERA_CHAR_INFO_74441;Somesvara I became king of the Western Chalukyas in 1042, after which he founded the city of Kalyani and made it his capital. He was a very active and energetic ruler but spent most of his reign fighting wars against a succession of rulers from the Chola Dynasty, who were his rivals for domination of Vengi. Unable to achieve victory against his enemies and tormented by an incurable illness, Somesvara ultimately took his own life by drowning himself in the Tungabhadra River.;Somesvara Ier devint roi des Chalukya occidentaux en 1042 puis fonda la cité de Kalyani et en fit sa capitale. C'était un souverain très actif et volontaire qui passa la plus grande partie de son règne en guerre contre une succession de souverains de la dynastie Chola, auxquels il disputait la domination de Vengi. Incapable de supplanter ses ennemis et tourmenté par un mal incurable, Somesvara finit par s'ôter la vie en se noyant dans la rivière Tungabhadrâ.;Somesvara I wurde 1042 zum König des westlichen Chalukyas und gründete im Anschluss daran die Stadt Kalyani, die er zu seiner Hauptstadt machte. Er war ein tatkräftiger Herrscher, der den Großteil seiner Regierungszeit gegen eine Reihe von Herrschern der Chola-Dynastie um die Herrschaft über Vengi kämpfte. Als es ihm auch nach Jahren nicht gelungen war, den Krieg zu gewinnen, stürzte sich Somesvara, gequält von einer unheilbaren Krankheit, in den Fluss Tungabhadra und nahm sich auf diese Weise das Leben.;;Somesvara I se convirtió en el rey de Chalukia occidental en 1042, tras lo cual fundó la ciudad de Kalyani y la convirtió en su capital. Fue un gobernante muy activo y energético pero pasó la mayor parte de su reinado combatiendo en guerras contra una sucesión de gobernantes de la dinastía Chola, que eran los rivales con quienes se disputaba el dominio de Vengi. Incapaz de lograr la victoria contra sus enemigos y atormentado por una enfermedad incurable, Somesvara puso fin a su vida lanzándose en el Río Tungabhadra.;;;;;;;;;x
#event_CM_1172_tooltip;[From.GetDynName] leaves your court.\n;;[From.GetDynName] verlässt Euren Hof.\n;;[From.GetDynName] abandona tu corte.\n;;;;;;;;;x
EVTDESC_CM_1401;You are getting tired of serving [Root.Liege.GetTitledFirstName], but [Root.Liege.GetSheHe] is very powerful. Perhaps it is time to seek foreign allies - the Franks to the north are growing ever more powerful and surely have no love for the [Root.Liege.GetOnlyDynastyName]s. You could promise them your fealty in exchange for assistance - you needn't keep your promise once they have helped you...;Servir [Root.Liege.GetTitledFirstName] est une contrainte, mais c'est un puissant personnage. Il est peut-être temps de vous trouver des alliés à l'étranger... Les Francs au nord deviennent de plus en plus puissants et n'apprécient à l'évidence pas les [Root.Liege.GetOnlyDynastyName]. Vous pourriez leur jurer allégeance en échange de leur soutien. Vous n'aurez pas besoin d'honorer votre promesse une fois qu'ils vous auront aidé...;Ihr seid es leid, der Diener von [Root.Liege.GetTitledFirstName] zu sein, doch [Root.Liege.GetSheHe] ist äußerst mächtig. Vielleicht könnten Verbündete im Ausland die Lösung sein. Die Franken im Norden werden stetig mächtiger und sind auf die Familie [Root.Liege.GetOnlyDynastyName] nicht gut zu sprechen. Ihr könntet ihnen Gefolgschaft versprechen, als Gegenleistung für ihre Hilfe ... und ob Ihr Euer Versprechen letztlich halten werdet - das wird sich zeigen.;;Te estás hartando de servir a [Root.Liege.GetTitledFirstName], pero [Root.Liege.GetSheHe] tiene mucho poder. Quizá ha llegado el momento de buscar aliados extranjeros -los francos, al norte, se están volviendo cada vez más poderosos y muy probablemente no sientan mucho aprecio por los [Root.Liege.GetOnlyDynastyName]. Les podrías jurar lealtad a cambio de ayuda -promesa, claro, que no tienes por qué cumplir una vez hayas recibido la ayuda que necesitas...;;;;;;;;;x
EVTOPTA_CM_1401;I will send a messenger.;J'enverrai un messager.;Ich werde einen Boten senden.;;Enviaré un mensajero.;;;;;;;;;x
EVTOPTB_CM_1401;No, it's not worth the risk.;Non, le jeu n'en vaut pas la chandelle.;Nein, es wäre zu riskant.;;No, no compensa el riesgo que supone.;;;;;;;;;x
EVTDESC_CM_1402;You have received a most unusual embassy from Spain. An emissary from [From.GetTitledNameWithNick] comes before you and speaks: 'My [From.GetLordLady] has come to request your assistance against the evil [From.Liege.GetTitledName]. [From.GetSheHeCap] asks for a pledge of your armed assistance in rebellion, and in return [From.GetSheHe] will swear fealty to you once the yoke of [From.Liege.GetOnlyDynastyName] oppression is off [From.GetHerHis] back.;Une missive très inattendue vous parvient d'Espagne. Un messager envoyé par [From.GetTitledNameWithNick] se présente à vous et vous parle en ces termes : « M[From.GetOnA] [From.GetLordLady], [From.GetTitledNameWithNick], vous demande votre aide contre l'infâme [From.Liege.GetTitledName]. [From.GetIlElleCap] vous demande la promesse d'une assistance armée pour sa révolte et, en retour, vous jurera fidélité lorsque le joug de l'oppression des [From.Liege.GetOnlyDynastyName] aura disparu.»;Eine höchst ungewöhnliche Botschaft aus Spanien ist eingetroffen. Ein Gesandter von [From.GetTitledNameWithNick] vermeldet:\n"[From.GetTitledName] ersucht um Eure Unterstützung gegen [From.Liege.GetTitledName]. [From.GetSheHeCap] erbittet Eure bewaffnete Unterstützung gegen den Aufstand und [From.GetSheHe] schwört Euch im Gegenzug Gefolgschaft, sobald [From.GetHerHis] Reich sich vom Joch von [From.Liege.GetOnlyDynastyName] befreit hat.";;Has recibido un inusual representante de España. Un emisario de [From.GetTitledNameWithNick] se ha presentado ante ti y ha dicho: 'Mi [From.GetLordLady] solicita su ayuda para hacer frente al malvado [From.Liege.GetTitledName]. [From.GetSheHe] le pide que prometa su asistencia armada en la rebelión, y a cambio [From.GetSheHe] le jurará lealtad una vez el yugo opresor de los [Root.Liege.GetOnlyDynastyName] haya desaparecido.';;;;;;;;;x
EVTOPTA_CM_1402;Very well, we shall sign an agreement to that effect.;Fort bien, nous signerons un traité en ce sens.;Nun gut, dann werden wir einen Vertrag dahingehend aufsetzen.;;Muy bien, vamos a firmar un acuerdo a ese efecto.;;;;;;;;;x
EVTOPTB_CM_1402;I'm sorry, Spanish politics do not interest me.;Navré, la politique hispanique ne m'intéresse pas.;Mit Verlaub, aber die spanische Politik interessiert mich nicht.;;Disculpe, la política española no me interesa.;;;;;;;;;x
EVTDESC_CM_1403;Your emissaries have returned from Francia with bad news. [From.GetTitledName] has declined your request for assistance against your [Root.Liege.GetOnlyDynastyName] overlords.;Vos émissaires reviennent de Francie porteurs de mauvaises nouvelles. [From.GetTitledName] a refusé votre demande d'assistance pour combattre les seigneurs [Root.Liege.GetOnlyDynastyName].;Eure Gesandten kehren mit schlechten Nachrichten aus dem Land der Franken zurück. [From.GetTitledName] lehnt Euer Ersuchen um Unterstützung gegen [Root.Liege.GetOnlyDynastyName] ab.;;Tus emisarios han vuelto de Francia con buenas noticias. [From.GetTitledName] ha aceptado tu propuesta y ha prometido ampararte en tu sublevación contra tus gobernantes supremos [Root.Liege.GetOnlyDynastyName].;;;;;;;;;x
EVTOPTA_CM_1403;This crushes my hopes.;J'avais tant d'espoir...;Das ist niederschmetternd.;;Esto echa por tierra todas mis esperanzas.;;;;;;;;;x
EVTDESC_CM_1404;Your emissaries have returned from Francia with good news. [From.GetTitledName] has accepted your offer and pledged to help you in your rebellion against your [Root.Liege.GetOnlyDynastyName] overlords.;Vos émissaires reviennent de Francie porteurs de bonnes nouvelles. [From.GetTitledName] a accepté de vous aider dans votre rébellion contre les seigneurs [Root.Liege.GetOnlyDynastyName].;[From.GetTitledName] akzeptiert Euer Angebot und gelobt, Euren Aufstand gegen Euren Lehnsherrn [Root.Liege.GetOnlyDynastyName] zu unterstützen.;;Tus emisarios han vuelto de Francia con buenas noticias. [From.GetTitledName] ha aceptado tu propuesta y ha prometido ampararte en tu sublevación contra tus gobernantes supremos [Root.Liege.GetOnlyDynastyName].;;;;;;;;;x
EVTOPTA_CM_1404;Time to prepare for war, then...;Il est temps de se préparer à la guerre...;Dann werden wir nun zum Krieg rüsten ...;;Debemos prepararnos para la guerra, entonces...;;;;;;;;;x
EVTDESC_CM_1405;The time is now! [Root.GetOnlyDynastyName] armies will sally forth to depose the [Root.Liege.GetOnlyDynastyName]s, and the might of the Franks will stand behind you!;C'est le moment ! Les armées de [Root.GetOnlyDynastyName] vont se mettre en route et détrôner les [Root.Liege.GetOnlyDynastyName]. La puissance des Francs est à vos côtés !;Die Zeit ist reif! Die Truppen von [Root.GetOnlyDynastyName] werden losschlagen und die [Root.Liege.GetOnlyDynastyName] stürzen. Die Macht der Franken wird mit Euch sein!;;¡Ha llegado el momento! ¡Los ejércitos de los [Root.GetOnlyDynastyName] saldrán para derrocar a los de los [Root.Liege.GetOnlyDynastyName], y el poder de los francos estará contigo!;;;;;;;;;x
EVTOPTA_CM_1405;Make them suffer!;Qu'ils souffrent !;Sie sollen leiden!;;¡Hagámosles sufrir!;;;;;;;;;x
EVTDESC_CM_1406;My [Root.GetLordLady], the news from Spain is that [From.GetTitledName] has risen in rebellion against the [target_liege.GetOnlyDynastyName]s. The time has come to honor our agreement and intervene with our armies to aid them.;M[Root.GetOnA][Root.GetLordLady], \n\nDes nouvelles en provenance d'Espagne nous apprennent que [From.GetTitledName] se rebelle contre les [target_liege.GetOnlyDynastyName]. Le moment est venu d'honorer notre accord et de lui porter assistance en envoyant des troupes.;M[Root.Geteineine] [Root.GetLordLady], wie aus Spanien vermeldet wird, hat sich [From.GetTitledName] gegen die Dynastie [[target_liege.GetOnlyDynastyName] erhoben. Nun sollten wir gemäß unserer Vereinbarung Truppen zur Unterstützung entsenden.;;Mi [Root.GetLordLady], las noticias llegadas de España dicen que [From.GetTitledName] se ha alzado en rebelión contra los [target_liege.GetOnlyDynastyName]es. Ha llegado el momento de cumplir nuestro acuerdo e intervenir ayudándolos con nuestros ejércitos.;;;;;;;;;x
EVTOPTA_CM_1406;Raise the banners and ride forth!;Sonnez trompettes, en avant !;Vorwärts! Mit wehenden Bannern!;;¡Alzad el estandarte y avanzad!;;;;;;;;;x
EVTOPTB_CM_1406;I have reconsidered. We'll leave them to their fate.;J'ai changé d'avis. Ils feront sans nous.;Ich habe es mir anders überlegt. Überlasst sie ihrem Schicksal.;;He recapacitado. Les abandonaremos a su suerte.;;;;;;;;;x
EVTDESC_CM_1408;My [Root.GetLordLady], we have finally gained our independence from the [Root.Liege.GetOnlyDynastyName]s. The Frankish ruler who aided us will expect that you honor your pledge and swear fealty. What is your command?;M[Root.GetOnA][Root.GetLordLady], nous sommes enfin indépendants des [Root.Liege.GetOnlyDynastyName]. Le souverain franc qui nous a porté assistance s'attend à ce que vous honoriez votre promesse en lui prêtant allégeance. Que souhaitez-vous faire ?;M[Root.Geteineine] [Root.GetLordLady], nun sind wir endlich von der Herrschaft der [Root.Liege.GetOnlyDynastyName]-Dynastie befreit. Der fränkische Herrscher, dessen Unterstützung wir erhielten, erwartet unseren Lehnseid. Wie lautet Euer Befehl?;;Mi [Root.GetLordLady], finalmente hemos logrado independizarnos de los [Root.Liege.GetOnlyDynastyName]. El gobernante de los francos nos ha ayudado y ahora espera que vos cumpla su promesa y le jure lealtad. ¿Cuáles son vuestras órdenes?;;;;;;;;;x
EVTOPTA_CM_1408;My word is sacred and I shall honor it.;Je n'ai qu'une parole, qu'il en soit ainsi.;Mein Versprechen ist heilig und daher werde ich Wort halten.;;Yo cumplo mi palabra.;;;;;;;;;x
EVTOPTB_CM_1408;[Root.Religion.GetRandomEvilGodName] take the Franks!;Au diable les Francs !;[Root.Religion.GetRandomEvilGodName] soll die Franken holen!;;¡Los [Root.Religion.GetRandomEvilGodName] toman a los francos!;;;;;;;;;x
EVTDESC_CM_1409;My [Root.GetLordLady], the treacherous [From.GetTitledName] has gone back on [From.GetHerHis] word and refused to swear fealty to you, in spite of you so generously helping [From.GetHerHim] gain [From.GetHerHis] independence from the Umayyads!;M[Root.GetOnA][Root.GetLordLady], \n\n[From.GetTitledName] n'a pas respecté sa parole en refusant de vous jurer allégeance, et ce, malgré votre aide si généreuse pour l'aider à acquérir son indépendance des [Root.Liege.GetOnlyDynastyName] !;M[Root.Geteineine] [Root.GetLordLady], verräterisch, wie [From.GetTitledName] ist, hat [From.GetHerHis] Wort gebrochen und wird Euch nicht Gefolgschaft leisten. Und das, obwohl Ihr [From.Getihmihr] zu [From.GetHerHis]er Unabhängigkeit von der [Root.Liege.GetOnlyDynastyName]-Dynastie verholfen habt!;;¡Mi [Root.GetLordLady], el traidor de [From.GetTitledName] ha incumplido [From.GetHerHis] palabra y ha rechazado juraros lealtad a pesar de que vos [From.GetHerHim] hayáis respaldado tan generosamente para conseguir [From.GetHerHis] independencia de los [Root.Liege.GetOnlyDynastyName]!;;;;;;;;;x
EVTOPTA_CM_1409;Those treacherous [From.Culture.GetName]s!;Trahison [From.Culture.GetName] !;Typisch [From.Culture.GetName]!;;¡Estos [From.Culture.GetName]es traicioneros!;;;;;;;;;x
EVTOPTB_CM_1409;Such treachery!;Sale traître !;Ein abscheulicher Verrat!;;¡Menuda traición!;;;;;;;;;x
#CALL_ALL_TRIBAL_VASSALS;Call all Tribal Vassals to War;;Alle Stammesvasallen zu den Waffen rufen;;Llamar a Todos los Vasallos Tribales a la Guerra;;;;;;;;;x
CALL_ALL_ALLIES;Call all Allies to War;Appeler tous les alliés à la guerre;Alle Verbündeten zu den Waffen rufen;;Llamar a Todos los Aliados a la Guerra;;;;;;;;;x
CALL_ALL_NO_WAR;You are not at war, so you cannot currently Call any Vassals or Allies to War;Vous n'êtes pas en guerre actuellement, vous ne pouvez pas appeler tous vos vassaux ou tous vos alliés à la guerre;Da Ihr Euch nicht im Krieg befindet, könnt Ihr niemanden zu den Waffen rufen.;;No estás en guerra, así que en estos momentos no puedes Llamar a ningún Vasallo o Aliado a la Guerra;;;;;;;;;x
