#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_venetian_navy;Adriatic Galleys;Flotte de galères de l'Adriatique;Adriatische Galeeren;;Galeras Adriáticas;;;;;;;;;x
d_venetian_navy_adj;Adriatic;adriatique;Adriatisch;;Adriática;;;;;;;;;x
d_genoese_navy;Ligurian Galleys;Flotte de galères liguriennes;Ligurische Galeeren;;Galeras Ligurias;;;;;;;;;x
d_genoese_navy_adj;Ligurian;ligure;Ligurisch;;Liguria;;;;;;;;;x
d_hanseatic_navy;Baltic Cogs;Flotte de cogues de la Baltique;Baltische Koggen;;Cocas Bálticas;;;;;;;;;x
d_hanseatic_navy_adj;Baltic;baltique;Baltisch;;Báltica;;;;;;;;;x
d_frisian_navy;North Sea Cogs;Flotte de cogues de la mer du Nord;Nordsee-Koggen;;Cocas del Mar del Norte;;;;;;;;;x
d_frisian_navy_adj;North Sea;nordique;Nordsee;;Mar del Norte;;;;;;;;;x
d_finnish_band;Finnish Band;Bande armée finnoise;Finnischer Trupp;;Banda Finlandesa;;;;;;;;;x
d_finnish_band_adj;Finnish;finnoise;Finnisch;;Finlandesa;;;;;;;;;x
#d_lappish_band;Lappish Band;;Lappischer Trupp;;Banda Lapona;;;;;;;;;x
#d_lappish_band_adj;Lappish;;Lappisch;;Lapona;;;;;;;;;x
d_lithuanian_band;Lithuanian Band;Bande armée lituanienne;Litauischer Trupp;;Banda Lituana;;;;;;;;;x
d_lithuanian_band_adj;Lithuanian;lituanienne;Litauisch;;Lituana;;;;;;;;;x
d_abyssinian_band;Abyssinian Band;Bande armée d'Abyssinie;Abessinischer Trupp;;Banda Abisinia;;;;;;;;;x
d_abyssinian_band_adj;Abyssinian;abyssinienne;Abessinisch;;Abisinia;;;;;;;;;x
d_scottish_band;Scottish Band;Bande armée écossaise;Schottischer Trupp;;Banda Escocesa;;;;;;;;;x
d_scottish_band_adj;Scottish;écossaise;Schottisch;;Escocesa;;;;;;;;;x
d_irish_band;Irish Band;Bande armée irlandaise;Irischer Trupp;;Banda Irlandesa;;;;;;;;;x
d_irish_band_adj;Irish;irlandaise;Irisch;;Irlandesa;;;;;;;;;x
d_alan_band;Alan Riders;Bande de cavaliers alains;Alanische Reiter;;Jinetes Alanos;;;;;;;;;x
d_alan_band_adj;Alan;alaine;Alanisch;;Alana;;;;;;;;;x
d_nubian_band;Nubian Band;Bande armée nubienne;Nubischer Trupp;;Banda Nubia;;;;;;;;;x
d_nubian_band_adj;Nubian;nubienne;Nubier;;Nubia;;;;;;;;;x
k_genoa;Genoa;Gênes;Genua;;Génova;;;;;;;;;x
k_genoa_adj;Genoese;génoise;Genuesisch;;Genovesa;;;;;;;;;x
k_pisa;Pisa;Pise;Pisa;;Pisa;;;;;;;;;x
k_pisa_adj;Pisan;pisane;Pisanisch;;Pisana;;;;;;;;;x
d_somerset_adj_norman;Somersetian;somersetienne;Somersetisch;;Somersetiano;;;;;;;;;x
d_somerset_adj_english;Somersetian;somersetienne;Somersetisch;;Somersetiano;;;;;;;;;x
d_bedford_adj_norman;Bedforder;bedfordoise;Bedfordisch;;Bedfordeña;;;;;;;;;x
