#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC60010;The great [Root.GetTitledName] and all [Root.GetHerHis] vassals have converted and embraced the Catholic faith!;Son Excellence [Root.GetTitledName] et tous ses vassaux se sont convertis au catholicisme !;[Root.GetHerHisCap]e Lordschaft [Root.GetTitledName] und all [Root.GetHerHis]e Vasallen haben konvertiert und den katholischen Glauben angenommen!;;¡El Gran [Root.GetTitledName] y todos sus vasallos se han convertido y abrazado la fe Católica!;;;;;;;;;x
EVTDESC60011;The great [Root.GetTitledName] and all [Root.GetHerHis] vassals have converted and embraced the Orthodox faith!;Son Excellence [Root.GetTitledName] et tous ses vassaux se sont convertis à l'orthodoxie !;[Root.GetHerHisCap]e Lordschaft [Root.GetTitledName] und all [Root.GetHerHis]e Vasallen haben konvertiert und den orthodoxen Glauben angenommen!;;¡El Gran [Root.GetTitledName] y todos sus vasallos se han convertido y abrazado la fe Ortodoxa!;;;;;;;;;x
EVTDESC60012;The great [Root.GetTitledName] and all [Root.GetHerHis] vassals have converted and embraced the Sunni faith!;Son Excellence [Root.GetTitledName] et tous ses vassaux se sont convertis au sunnisme !;[Root.GetHerHisCap]e Lordschaft [Root.GetTitledName] und all [Root.GetHerHis]e Vasallen haben konvertiert und den sunnitischen Glauben angenommen!;;¡El Gran [Root.GetTitledName] y todos sus vasallos se han convertido y abrazado la fe Suní!;;;;;;;;;x
EVTDESC60013;The great [Root.GetTitledName] and all [Root.GetHerHis] vassals have converted and embraced the Shiite faith!;Son Excellence [Root.GetTitledName] et tous ses vassaux se sont convertis au chiisme !;[Root.GetHerHisCap]e Lordschaft [Root.GetTitledName] und all [Root.GetHerHis]e Vasallen haben konvertiert und den schiitischen Glauben angenommen!;;¡El Gran [Root.GetTitledName] y todos sus vasallos se han convertido y abrazado la fe Chií!;;;;;;;;;x
MONTHLY_PROJECTED_COST;Projected Monthly Cost: §Y$COST$§!;Estimation du coût mensuel : §Y$COST$§!;Geschätzte monatliche Kosten: §Y$COST$§!;;Coste Mensual Presupuestado: §Y$COST$§!;;;;;;;;;x
YEARLY_PROJECTED_COST;Projected Yearly Cost: §Y$COST$§!;Estimation du coût annuel : §Y$COST$§!;Geschätzte jährliche Kosten: §Y$COST$§!;;Coste Anual Presupuestado: §Y$COST$§!;;;;;;;;;x
PER_MONTH;§Y$VAL$§! / Month;§Y$VAL$§! / Mois;§Y$VAL$§! / Monat;;§Y$VAL$§! / Mes;;;;;;;;;x
AIREASON_KINGDOMS_DONT_ACCEPT_VASSALAGE;I am a King!;J'ai un rang royal !;Ich bin ein König!;;¡Soy un Rey!;;;;;;;;;x
ACCEPT;Accept;Accepter;Annehmen;;Aceptar;;;;;;;;;x
DECLINE;Decline;Refuser;Ablehnen;;Declinar;;;;;;;;;x
HAS_LESS_RAISED_TROOP_DAYS;Troops Raised less than §Y$DAYS$§! days\n;Troupes levées depuis moins de §Y$DAYS$§! jours\n;Aufgestellte Truppen in den letzten §Y$DAYS$§! Tagen\n;;Tropas reclutadas menos de §Y$DAYS$§! Días\n;;;;;;;;;x
HAS_MORE_RAISED_TROOP_DAYS;Troops Raised for at least §Y$DAYS$§! days\n;Troupes levées depuis au moins §Y$DAYS$§! jours\n;Aufgestellte Truppen seit mindestens §Y$DAYS$§! Tagen\n;;Tropas reclutadas al menos §Y$DAYS$§! Días\n;;;;;;;;;x
SET_RAISED_TROOP_OPINION;§Y$ACTIVE$'s§! raised levy opinion days vs §Y$PASSIVE$§! set to §Y$MUCH$§!.\n;Le nombre de jours pendant lesquels §Y$ACTIVE$§! augmente l'opinion sur la levée de troupes contre §Y$PASSIVE$§! passe à §Y$MUCH$§!.\n;§Y$ACTIVE$s§! Missfallen bezüglich der Zwangseinberufung durch §Y$PASSIVE$§! währt noch §Y$MUCH$§! Tage.\n;;Días de leva reclutada §Y$ACTIVE$§! contra §Y$PASSIVE$§! Puesta a §Y$MUCH$§!.\n;;;;;;;;;x
CONTESTED_TITLE;Contested title: $TITLE$;Titre contesté : $TITLE$;Umstrittener Titel: $TITLE$;;Título disputado: $TITLE$;;;;;;;;;x
THREAT_REASON_HATRED;Low Opinion;Mauvaise opinion;Geringe Meinung;;Mala Opinión;;;;;;;;;x
THREAT_REASON_LOVE;High Opinion;Haute opinion;Hohe Meinung;;Buena Opinión;;;;;;;;;x
THREAT_REASON_CB;Casus Belli;Casus Belli;Kriegsgrund;;Casus Belli;;;;;;;;;x
THREAT_REASON_PRETENDER;Pretender;Prétendant;Anwärter;;Pretendiente;;;;;;;;;x
THREAT_REASON_CLAIMANT;Claimant;Solliciteur;Anspruchsteller;;Aspirante;;;;;;;;;x
THREAT_REASON_DISTANCE;Distance;Distance;Entfernung;;Distancia;;;;;;;;;x
THREAT_LIEGE_CULTURE;Same Culture;Même culture;Gleiche Kultur;;Misma Cultura;;;;;;;;;x
THREAT_LIEGE_RELIGION;Same Religion;Même religion;Gleiche Religion;;Misma Religión;;;;;;;;;x
THREAT_LIEGE_DEJURELIEGE;DeJure Liege;Souverain de jure;De-jure-Lehnsherr;;Señor de Iure;;;;;;;;;x
INGAME_STORE;Ingame Store;Boutique en jeu;Ingame Store;;Tienda del Juego;;;;;;;;;x
tut_3c_6;Multilayered Laws;Lois multiples;Vielschichtige Gesetze;;Leyes multiples;;;;;;;;;x
tut_3c_7;When you open the laws screen, you will see the ducal laws of Brittany. Brittany is de jure a part of France though, so the crown laws of france will affect you too. To see how, you need to click the shield to the upper right.;En ouvrant le menu des lois, vous voyez les lois ducales de Bretagne. La Bretagne fait légalement partie de la France, et les lois françaises vous concerneront également. Pour voir comment, cliquez sur le bouclier en haut à droite de votre écran.;Nach Öffnen der Ansicht ‚Gesetze‘ wird die fürstliche Rechtsprechung der Bretagne dargestellt. Die Bretagne ist juristisch ein Teil Frankreichs, das heißt die Rechtsprechung der französischen Krone ist auch für die Bretagne gültig. Wie sich dies auswirkt, seht Ihr, wenn Ihr auf den Schild in der rechten, oberen Ecke klickt.;;Al abrir la pantalla Leyes, verás las leyes del ducado de Bretaña. No obstante, Bretaña pertenece de facto a Francia, por lo que las leyes de la corona de Francia también te afectarán. Para ver cómo, debes hacer clic en el escudo de la parte superior derecha.;;;;;;;;;x
tut_3c_8;Multilayered Laws II;Lois multiples II;Vielschichtige Gesetze II;;Leyes multiples II;;;;;;;;;x
tut_3c_9;There are the laws in France that might affect Brittany. On the top part you can see the succesion laws France is using, and also the crowns laws on the bottom half. Click next to end this part.;Certaines lois en vigueur en France peuvent avoir un impact en Bretagne. En haut de la fenêtre, vous trouverez les lois de succession françaises, et en bas les lois de couronnement. Cliquez sur Suivant pour terminer cette section.;Einige der Gesetze Frankreichs haben auch Auswirkungen auf die Bretagne. Im oberen Teil seht Ihr, welche Form der Erbfolge in Frankreich gültig ist, im unteren Teil werden außerdem Erlasse der Krone angezeigt. Zum Fortsetzen bitte auf ‚Weiter‘ klicken.;;Las leyes de Francia podrían afectar a Bretaña. Puedes ver las leyes que rigen en Francia en la parte superior y también las leyes de la corona en la parte inferior. Haz clic en Siguiente para finalizar esta parte.;;;;;;;;;x
REINFORCE_TOOLTIP;Next month, $NUM$ new soldier(s) will have been recruited;Le mois prochain, le nombre de soldats recrutés sera de $NUM$;Nächsten Monat werden $NUM$ neue Soldaten rekrutiert;;El Próximo mes, $NUM$ nuevos soldados habrán sidos reclutados;;;;;;;;;x
#other_claim_desc;This Casus Belli can be used by §Y$PRESSER$§! to press §Y$CLAIMANT$'s§! claim on the §Y$TITLE$§!.\nIf §Y$PRESSER$§! and §Y$CLAIMANT$§! are of the same dynasty, or if §Y$PRESSER$§! is de jure liege of §Y$TITLE$§!, §Y$CLAIMANT$§! will also become a vassal of §Y$PRESSER$§!.;Ce casus belli peut être utilisé par §Y$PRESSER$§! pour appuyer les revendications de §Y$CLAIMANT$§! sur §Y$TITLE$§!.\nSi §Y$PRESSER$§! et §Y$CLAIMANT$§! font partie de la même dynastie, ou si §Y$PRESSER$§! est souverain de jure de §Y$TITLE$§!, §Y$CLAIMANT$§! deviendra aussi vassal de §Y$PRESSER$§!.;§Y$PRESSER$§! kann diesen Kriegsgrund benutzen, um den Anspruch von §Y$CLAIMANT$'s§! auf den Titel §Y$TITLE$§! durchzusetzen.\nWenn §Y$PRESSER$§! und §Y$CLAIMANT$§! aus der gleichen Dynastie stammen, oder wenn §Y$PRESSER$§! der De-jure-Lehnsherr von §Y$TITLE$§! ist, wird §Y$CLAIMANT$§! ein Vasall von §Y$PRESSER$§!.;;Este Casus Belli puede ser usado por §Y$PRESSER$§! para exigir la reclamación de §Y$CLAIMANT$§! al §Y$TITLE$§!.\nSi §Y$PRESSER$§! y §Y$CLAIMANT$§! son de la misma dinastía, o si §Y$PRESSER$§! es Señor de iure de §Y$TITLE$§!, ¡§Y$CLAIMANT$§! también se convertira en vasallo de §Y$PRESSER$§!.;;;;;;;;;x
TECH_GROWTH_PROG_SETUP;Advancement Progress in Demesne;Progrès de l'avancée dans le domaine;Fortschritt im Herrschaftsgebiet;;Progreso en el desarrollo de la Heredad;;;;;;;;;x
TECH_GROWTH_PROG_LOG;Progress of $TECH$ advancement in $PROV$ increased to §Y$PROG$§!;Avancée de la technologie $TECH$ en $PROV$ augmentée de §Y$PROG$§!;$TECH$-Fortschritt in $PROV$ erhöht auf §Y$PROG$§!.;;El progreso de $TECH$ desarrollado en $PROV$ aumenta a §Y$PROG$§!;;;;;;;;;x
TECH_GROWTH_REALM_SETUP;Advancement in Realm;Avancée technologique dans le pays;Fortschritt im Reich;;Progreso en el Reino;;;;;;;;;x
TECH_GROWTH_REALM_LOG;Local knowledge of $TECH$ in $PROV$ increased to level §Y$LEVEL$§!;L'expertise locale en matière de $TECH$ a atteint le niveau §Y$LEVEL$§! en $PROV$;Lokaler Wissensstand von $TECH$ in $PROV$ erhöht auf Stufe §Y$LEVEL$§!.;;El conocimiento local de $TECH$ en $PROV$ ha aumentado a nivel §Y$LEVEL$§!;;;;;;;;;x
TECH_GROWTH_PROG_REALM_SETUP;Advancement Progress in Realm;Avancée technologique dans le pays;Fortschritt im Reich;;Progreso en el desarrollo del Reino;;;;;;;;;x
TECH_GROWTH_PROG_REALM_LOG;Local progress of $TECH$ advancement in $PROV$ increased to §Y$PROG$§!;L'expertise locale en matière de $TECH$ a progressé de §Y$PROG$§! en $PROV$;Lokaler Fortschritt von $TECH$ in $PROV$ erhöht auf §Y$PROG$§!.;;El progreso local de $TECH$ investigado en $PROV$ aumenta a §Y$PROG$§!;;;;;;;;;x
LOADING_TIP_0;A 'demesne' is the collection of Castles, Cities and Temples held by one person.;Un 'domaine' est l'ensemble des châteaux, cités et temples possédés par une personne.;Eine "Domäne" ist die Ansammlung von Burgen, Städten und Tempeln, die einer Person gehören.;;Una «heredad» es un conjunto de Castillos, Villas y Templos pertenecientes a una persona.;;;;;;;;;x
LOADING_TIP_49;Carefully check the traits of your wife;Vérifiez bien les traits de votre femme;Wähle die Eigenschaften der zukünftigen Gattin weise aus.;;Comprueba cuidadosamente los rasgos de tu esposa;;;;;;;;;x
EVTDESC3340;I almost swallowed my tongue when a friendly courtier paid his respects to me. He thought I was displeased with him and he left perplexed.;J'ai presque avalé ma langue lorsqu'un courtisan sympathisant est venu me présenter ses respects. Il a cru qu'il m'importunait et s'en est allé perplexe.;Ich habe kein Wort herausgebracht, als ein freundlicher Höfling mir seine Hochachtung aussprach. Er dachte, dass ich ihn verachte, und hat den Hof verstört verlassen.;;Casi me trago la lengua cuando un amigo cortesano me mostró sus respetos. Pensó que estaba descontento con él y se marchó perplejo.;;;;;;;;;x
