#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
FACTION_LEADER;Faction Leader;Chef de faction;Fraktionsführer;;Líder de la Facción;;;;;;;;;x
FACTION_MEMBER;Faction Member;Membre de faction;Fraktionsmitglied;;Miembro de la Facción;;;;;;;;;x
opinion_defeated_major_revolt;Crushed a Major Revolt;A écrasé une révolte majeure;Hat einen bedeutenden Aufstand niedergeschlagen;;Derrotó una revuelta importante;;;;;;;;;x
opinion_spared_after_revolt;Spared after Rebellion;Épargné après une rébellion;nach einer Rebellion verschont;;Perdonado tras rebelarse;;;;;;;;;x
opinion_divine_blood_marriage;Divine Marriage;Mariage Divin;göttliche Heirat;;Matrimonio Divino;;;;;;;;;x
opinion_non_divine_marriage;Profane Marriage;Mariage Profane;profane Heirat;;Matrimonio Profano;;;;;;;;;x
action_uncover_plots;Scheme;Intriguer;Intrigieren;;Estratagema;;;;;;;;;x
miaphysite;Miaphysite;miaphysite;Miaphysitisch;;Miafisita;;;;;;;;;x
monothelite;Monothelite;monothélite;Monothelitisch;;Monotelista;;;;;;;;;x
d_miaphysite;The Miaphysite Papacy;Papauté miaphysite;Das miaphysitische Papsttum;;El Papado Miafisita;;;;;;;;;x
d_miaphysite_adj;Coptic Papal;papale miaphysite;koptisch Päpstlich;;Copta;;;;;;;;;x
COPTIC_POPE;Coptic Pope;Pape miaphysite;Koptischer Papst;;Papa Copto;;;;;;;;;x
INTERACTION_CANNOT_REVOKE_LAST_TEMPLE_OFF_REL_HEAD;Cannot revoke the last Temple Holding from your religious head;Vous ne pouvez pas révoquer le dernier temple d'un leader d'une religion;Kann eurem Kirchenoberhaupt nicht das letzte kirchliche Besitztum entziehen;;No puedes revocar el último emplazamiento religioso a tu Líder religioso;;;;;;;;;x
d_monophysite;The Monophysite Papacy;Papauté monophysite;Das monophysitische Papsttum;;El Papado Monofisita;;;;;;;;;x
d_monophysite_adj;Monophysite Papal;papale monophysite;monophysitisch Päpstlich;;Monofisita;;;;;;;;;x
MONOPHYSITE_POPE;Monophysite Pope;Pape monophysite;monophysitischer Papst;;Papa Monofisita;;;;;;;;;x
d_nestorian;The Patriarchate of the East;Patriarcat d'Orient;Das Patriarchat des Ostens;;El Patriarcado Oriental;;;;;;;;;x
d_nestorian_adj;Eastern Patriarchal;patriarcale orientale;östlich Patriarchal;;Patriarcal Oriental;;;;;;;;;x
PATRIARCH_IN_THE_EAST;Patriarch of the East;Patriarche d'Orient;Patriarch des Ostens;;Patriarca Oriental;;;;;;;;;x
d_monothelite;The Monothelite Patriarchate;Patriarcat monothélite;Das monotheletismische Patriarchat;;El Patriarcado Monotelita;;;;;;;;;x
d_monothelite_adj;Monothelite Patriarchal;patriarcale monothélite;monotheletismisch Patriarchal;;Monotelita;;;;;;;;;x
MONOTHELITE_PATRIARCH;Monothelite Patriarch;Patriarche monothélite;Monotheletismischer Patriarch;;Patriarca Monotelita;;;;;;;;;x
INTERACTION_TITLE_NOT_CONTESTED;Title cannot be the target or justification for any ongoing war;Ce titre n'est pas l'objectif ni le prétexte d'une guerre en cours;Titel kann nicht das Ziel oder die Rechtfertigung für einen laufenden Krieg sein;;Este título no puede ser el objetivo ni la justificación de ninguna guerra activa;;;;;;;;;x
AND_TRIGGER_STARTS;All of the following must be true;Toutes les conditions doivent être valides;Alle nachfolgenden Bedingungen müssen erfüllt sein;;Todas deben ser verdaderas;;;;;;;;;x
WAR_INVALID_LOG;$WAR$ has ended inconclusively$REASON$;La $WAR$ s'est terminée de manière indécise. $REASON$;$WAR$ endete ergebnislos aufgrund von $REASON$.;;$WAR$ ha terminado infructuosamente$REASON$;;;;;;;;;x
WAR_INVALID_CHARACTER_UNLANDED;\n($CHARACTER$ became unlanded);\n($CHARACTER$ n'a désormais plus aucune terre);\n($CHARACTER$ wurde landlos);;\n($CHARACTER$ ha perdido todas sus posesiones);;;;;;;;;x
WAR_INVALID_LIEGE_HIERARCHY;\n(Liege Changes for $CHARACTER$);\n(Le seigneur a changé pour $CHARACTER$);\n(Lehnsheer ändert sich für $CHARACTER$);;\n($CHARACTER$ ha cambiado de Señor);;;;;;;;;x
REL_PENTARCHS_NON_ORTHODOX_DESC;The Pentarchs were the original five Patriarchs of the Christian Church. Their authority as autocephalous Patriarchs over their respective ancient sees is still recognized within the $RELIGION$ church.;Les pentarques étaient les cinq patriarches originels de l'Église Chrétienne. Leur autorité en tant que patriarches autocéphales sur leurs Églises respectives est toujours reconnue par l'Église $RELIGION$.;Die Pentarchie waren die fünf Patriarchate der frühchristlichen Kirche. Ihre Autorität innerhalb ihrer Stammsitze ist innerhalb der $RELIGION$en Kirche noch immer anerkannt.;;Los Pentarcas fueron los cinco Patriarcas originales del Cristianismo. Su autoridad como Patriarcas autocéfalos sobre sus antiguas sedes es todavía reconocida por la religión $RELIGION$.;;;;;;;;;x
PENTARCH_DESC;There is currently no $RELIGION$ Bishop of §Y$TITLE$§!;Il n'existe pas actuellement d'évêque $RELIGION$ de §Y$TITLE$§!;Derzeit gibt es keinen $RELIGION$en Bischof von §Y$TITLE$§!;;Actualmente no hay un obispo $RELIGION$ en §Y$TITLE$§!;;;;;;;;;x
