#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_connacht_adj;Connachtian;connachtiane;Connachtisch;;Connachtiano;;;;;;;;;x
d_leinster_adj;Leinsterian;leinstérienne;Leinsterisch;;Leinsteriano;;;;;;;;;x
d_munster_adj;Munsterian;munstéroise;Munsterisch;;Munsteriano;;;;;;;;;x
d_ulster_adj;Ulsterian;ulstérienne;Ulsterisch;;Ulsterano;;;;;;;;;x
d_argyll_adj;Argyllian;argyllienne;Argyllisch;;Argylliano;;;;;;;;;x
d_lothian_adj;Lothian;lothienne;Lothianisch;;Lothiano;;;;;;;;;x
d_galloway_adj;Gallowayan;gallowayane;Gallowayisch;;Gallowayana;;;;;;;;;x
d_northumberland_adj;Northumbrian;northumbrienne;Northumberlandisch;;Northumberlandés;;;;;;;;;x
d_nikaea_adj;Nikaean;nicéenne;Nikäisch;;Niceno;;;;;;;;;x
d_gelre_adj;Gelrian;gueldrienne;Gelrisch;;Gelrianés;;;;;;;;;x
d_ryazan_adj;Ryazanian;riazanaise;Ryasanisch;;Ryazanés;;;;;;;;;x
d_bulgar_adj;Bulgarian;bulgare;Bolgarisch;;Búlgaro;;;;;;;;;x
d_mazandaran_adj;Mazandarian;mazandarani;Masandarisch;;Mazandaraní;;;;;;;;;x
d_moray_adj;Moray;morayienne;Morayisch;;Morayana;;;;;;;;;x
d_meath_adj;Meathian;meathienne;Meathisch;;Meathiano;;;;;;;;;x
d_deheubarth_adj;Deheubarthian;deheubarthienne;Deheubarthisch;;Deheubarthiano;;;;;;;;;x
d_brunswick_adj;Brunswickian;brunswickienne;Braunschweigsch;;Brunswickiano;;;;;;;;;x
d_dauphine_adj;Dauphinian;dauphinoise;Dauphinisch;;Dauphiniano;;;;;;;;;x
#d_aquitaine_adj;Aquitainian;;Aquitanisch;;Aquitainiano;;;;;;;;;x
d_valois_adj;Valoisaine;valoisienne;Valoisainisch;;Valoisaino;;;;;;;;;x
d_constantine_adj;Constantinian;constantinienne;Constantinisch;;Constantiniano;;;;;;;;;x
d_abbasid_adj;Abbasid;abbasside;Abbasidisch;;Abbasido;;;;;;;;;x
d_balearic_adj;Balearic;baléare;Balearisch;;Balearo;;;;;;;;;x
d_bergen_adj;Bergener;bergenienne;Bergenisch;;Bergeniano;;;;;;;;;x
d_bordeaux_adj;Bordeauxian;bordelaise;Bordeauisch;;Bordeauxiano;;;;;;;;;x
d_gilan_adj;Gilani;gilaniane;Gilanisch;;Gilano;;;;;;;;;x
FE_CREATE_GAME;Create Game;Créer une partie;Spiel erstellen;;Crear la Partida;;;;;;;;;x
HOST_DESC;Host the Game so others can join\nYou will not be able to change the starting date or savegame after you have hosted;Héberger une partie afin que d'autres joueurs puissent la rejoindre.\nVous ne pourrez plus changer de date de départ ou de sauvegarde une fois la partie hébergée.;Spiel hosten damit andere Spieler beitreten können\nNach dem Hosten sind Sie nicht mehr in der Lage, das Startdatum zu ändern oder einen Spielstand zu laden;;Se anfitriión de la partida para que otros se puedan unir\nNo podrás cambiar la fecha de inicio o una partida guardada después de iniciar;;;;;;;;;x
DEATH_BY_MURDER_NO_KILLER;was murdered;a été assassiné[GetNoneE];wurde ermordet;;fue asesinado;;;;;;;;;x
DEATH_EXECUTION_NO_KILLER;was executed;a été exécuté[GetNoneE];wurde hingerichtet;;fue ejecutado;;;;;;;;;x
DEATH_DUNGEON_NO_KILLER;died in prison;est mort[GetNoneE] en prison;starb im Gefängnis;;murió en prisión;;;;;;;;;x
DEATH_DUEL_NO_KILLER;was slain in personal combat;est mort[GetNoneE] dans un combat singulier;unterlag im Duell;;cayó en bravo combate;;;;;;;;;x
